Date,DayOfWeek,Month,Population,Events,HistoricalBloodUsage,HospitalAdmissions,BloodDonorsAvailable,Temperature,PredictedBloodDemand
2024-10-04,4,10,106088,0,119,95,28,19.30976170839289,183
2024-10-05,5,10,178803,0,93,67,72,23.937077587297072,127
2024-10-06,6,10,189978,0,249,60,96,33.23565234956787,276
2024-10-07,0,10,86914,0,201,55,79,39.09859335672358,226
2024-10-08,1,10,160350,0,135,58,65,18.891880319105944,137
2024-10-09,2,10,95379,0,68,96,73,20.684498854858646,125
2024-10-10,3,10,96413,0,150,54,93,20.642366859760756,121
2024-10-11,4,10,187084,0,195,77,131,15.523300737301838,187
2024-10-12,5,10,57151,0,144,94,114,30.102890624523738,168
2024-10-13,6,10,107716,0,150,82,42,31.767576853647345,214
2024-10-14,0,10,143747,0,79,96,46,30.063147253131334,132
2024-10-15,1,10,194539,0,298,47,89,16.78307473532036,272
2024-10-16,2,10,171999,0,219,38,128,16.730753143640793,138
2024-10-17,3,10,164793,0,82,67,96,20.2596638623531,62
2024-10-18,4,10,158177,0,251,50,69,22.257362892472866,215
2024-10-19,5,10,62289,0,278,94,143,34.66359139775118,275
2024-10-20,6,10,136365,0,61,50,38,18.984756643723028,79
2024-10-21,0,10,164014,0,167,56,20,16.102305409938303,190
2024-10-22,1,10,122588,0,143,99,59,24.84968769282638,173
2024-10-23,2,10,113646,0,204,73,41,25.40980425354801,225
2024-10-24,3,10,53654,1,216,57,131,26.272683454723854,173
2024-10-25,4,10,68743,0,186,74,59,35.67258860067422,204
2024-10-26,5,10,98368,0,295,46,57,17.45013537177354,320
2024-10-27,6,10,187513,0,198,69,67,32.59855206054905,234
2024-10-28,0,10,169735,0,125,32,94,23.44863927613227,122
2024-10-29,1,10,169891,0,296,95,126,22.74950341088675,296
2024-10-30,2,10,157971,0,78,75,27,38.313578152149496,138
2024-10-31,3,10,62149,0,210,59,105,21.21171311041855,160
2024-11-01,4,11,150102,0,284,98,87,31.06329588348416,274
2024-11-02,5,11,109189,0,239,38,94,21.8781939344023,213
2024-11-03,6,11,121031,0,166,40,109,27.67859706600963,119
2024-11-04,0,11,92668,0,64,98,149,34.65732231490695,55
2024-11-05,1,11,194745,0,51,95,99,37.04306308790652,75
2024-11-06,2,11,138204,0,229,60,114,35.96743100737626,177
2024-11-07,3,11,190507,0,280,62,89,29.554518403615994,312
2024-11-08,4,11,87384,0,166,68,109,21.220407883455554,160
2024-11-09,5,11,131929,0,221,75,78,31.530834581546642,270
2024-11-10,6,11,177959,1,231,66,47,32.7476261444902,273
2024-11-11,0,11,126153,0,67,89,91,15.267299752837536,107
2024-11-12,1,11,125388,0,52,60,33,25.980262773296865,82
2024-11-13,2,11,81401,0,184,40,43,36.08155107054411,197
2024-11-14,3,11,169503,0,220,31,131,27.239689906076187,137
2024-11-15,4,11,177834,0,259,56,63,22.78438605408303,289
2024-11-16,5,11,84084,0,285,31,75,36.79494427561657,243
2024-11-17,6,11,160641,0,215,50,139,18.897017438245143,128
2024-11-18,0,11,155111,0,214,87,51,20.16113081040501,280
2024-11-19,1,11,188299,0,235,34,44,32.184309173403335,229
2024-11-20,2,11,86041,0,210,81,135,23.810898538164373,186
2024-11-21,3,11,138920,0,157,74,85,32.82542089334447,201
2024-11-22,4,11,115681,0,236,49,61,18.942590531487298,213
2024-11-23,5,11,131571,0,144,90,95,21.306727240021146,170
2024-11-24,6,11,177556,0,171,67,57,18.916184459090836,202
2024-11-25,0,11,76160,0,60,49,80,38.82275783908774,50
2024-11-26,1,11,67633,0,117,54,108,25.135099021273103,77
2024-11-27,2,11,67014,0,172,31,37,23.430497747755652,185
2024-11-28,3,11,130532,0,259,61,89,15.355053904269118,224
2024-11-29,4,11,99104,0,245,55,101,18.835439485272186,236
2024-11-30,5,11,127231,0,162,99,135,25.528396406062488,152
2024-12-01,6,12,118388,0,147,70,99,16.712569814297353,176
2024-12-02,0,12,66014,0,142,96,34,27.768483237655424,209
2024-12-03,1,12,142578,0,265,30,32,26.375385961611194,255
2024-12-04,2,12,90390,1,71,80,138,34.1792035086088,92
2024-12-05,3,12,73711,0,243,34,62,31.495067535007916,209
2024-12-06,4,12,141658,0,221,42,76,26.148682633014346,198
2024-12-07,5,12,107993,0,176,48,36,20.616517502626785,201
2024-12-08,6,12,57421,0,183,41,51,33.17158915044516,180
2024-12-09,0,12,67727,0,219,77,74,32.696552586355104,215
2024-12-10,1,12,162418,0,74,54,32,18.832404012884684,88
2024-12-11,2,12,54358,0,296,86,66,37.86879578563507,313
2024-12-12,3,12,115108,0,234,64,106,16.610127900376078,232
2024-12-13,4,12,144018,0,134,34,81,16.375942722317905,108
2024-12-14,5,12,174457,0,104,51,48,19.683760441560676,116
2024-12-15,6,12,81910,1,193,86,41,37.73651995121928,339
2024-12-16,0,12,176888,0,144,76,84,27.999953100923044,147
2024-12-17,1,12,105754,0,191,83,48,34.698523016822506,257
2024-12-18,2,12,159847,0,216,32,67,20.696079701912517,211
2024-12-19,3,12,88467,0,205,82,24,27.255549366343523,279
2024-12-20,4,12,198697,0,273,60,120,23.957236590597056,282
2024-12-21,5,12,83893,0,269,98,90,35.695715176654815,272
2024-12-22,6,12,126329,0,228,62,85,15.565110983980667,261
2024-12-23,0,12,81007,0,168,79,91,21.096068249152633,201
2024-12-24,1,12,104253,0,226,45,44,18.81435560755947,248
2024-12-25,2,12,62323,0,58,68,79,36.47972596803923,56
2024-12-26,3,12,161335,0,235,75,59,26.688596242344143,247
2024-12-27,4,12,162356,0,222,76,26,25.105501097330404,302
2024-12-28,5,12,160944,0,199,73,65,26.237069052526998,192
2024-12-29,6,12,195282,0,209,38,105,39.29811376755838,150
2024-12-30,0,12,66456,0,246,79,40,36.2566848583981,302
2024-12-31,1,12,81367,0,264,89,20,32.65921929625769,367
